Date Signed,Project Number,Project Name,Country Code,Developing Member Country,Region,Department,Operations Division,Category Type (Sovereign/Nonsovereign Financing),Project Financing Amount ($ million),Mode of Financial Assistance,Product Type,Loan/Grant/Investment/Approval Number,Project Financing Type,Fund Source,Signed amount ($ million),Primary Sector,Sector,Climate Change Response,Climate Change Impact on the Project,Adaptation Finance ($ million),Mitigation Finance ($ million),Type of Financing,Currency,Project URL
14-Oct-2021,53129-001,Preparing Urban Development Projects,PAK,Pakistan,Central and West Asia,CWRD,CWUW,Sovereign,,TRTA,Technical assistance,9839,Cofinancing (Full administration),High Level Technology Fund,0.700,Water and other urban infrastructure and services,Water and other urban infrastructure and services,Adaptation,Low,,,Technical Assistance,USD,https://www.adb.org/projects/53129-001/main
14-Oct-2021,53129-001,Preparing Urban Development Projects,PAK,Pakistan,Central and West Asia,CWRD,CWUW,Sovereign,,TRTA,Technical assistance,9839,Cofinancing (Full administration),Urban Climate Change Resilience Trust Fund,1.700,Water and other urban infrastructure and services,Water and other urban infrastructure and services,Adaptation,Low,0.100,,Technical Assistance,USD,https://www.adb.org/projects/53129-001/main
14-Oct-2021,53129-001,Preparing Urban Development Projects,PAK,Pakistan,Central and West Asia,CWRD,CWUW,Sovereign,,TRTA,Technical assistance,9839,Cofinancing (Full administration),Urban Climate Change Resilience Trust Fund,,Water and other urban infrastructure and services,Transport,Adaptation,Low,1.600,,Technical Assistance,USD,https://www.adb.org/projects/53129-001/main
21-Sep-2021,52196-001,Attached TA to Scaling Up Demand-Side Energy Efficiency Sector Project,IND,India,South Asia,SARD,SAEN,Sovereign,3.220,TRTA,Technical assistance,9874,Cofinancing (Full administration),Global Environment Facility,3.220,Energy,Energy,Mitigation,Low,,3.220,Technical Assistance,USD,https://www.adb.org/projects/52196-001/main
02-Dec-2021,53390-001,Greater Mekong Subregion Climate Change and Environmental Sustainability Program,CAM; LAO; MYA; PRC; THA; VIE; REG,Cambodia; Lao People's Democratic Republic; Myanmar; People's Republic of China; Thailand; Viet Nam; Regional,Regional,SERD,SEER,Sovereign,2.000,KSTA,Technical assistance,9915,Cofinancing (Full administration),Climate Investment Funds (Strategic Climate Fund),2.000,"Agriculture, natural resources and rural development","Agriculture, natural resources and rural development",Dual-use,Low,0.875,0.375,Technical Assistance,USD,https://www.adb.org/projects/53390-001/main
02-Dec-2021,53390-001,Greater Mekong Subregion Climate Change and Environmental Sustainability Program,CAM; LAO; MYA; PRC; THA; VIE; REG,Cambodia; Lao People's Democratic Republic; Myanmar; People's Republic of China; Thailand; Viet Nam; Regional,Regional,SERD,SEER,Sovereign,,KSTA,Technical assistance,9915,Cofinancing (Full administration),Climate Investment Funds (Strategic Climate Fund),,"Agriculture, natural resources and rural development",Energy,Dual-use,Low,0.175,0.075,Technical Assistance,USD,https://www.adb.org/projects/53390-001/main
02-Dec-2021,53390-001,Greater Mekong Subregion Climate Change and Environmental Sustainability Program,CAM; LAO; MYA; PRC; THA; VIE; REG,Cambodia; Lao People's Democratic Republic; Myanmar; People's Republic of China; Thailand; Viet Nam; Regional,Regional,SERD,SEER,Sovereign,,KSTA,Technical assistance,9915,Cofinancing (Full administration),Climate Investment Funds (Strategic Climate Fund),,"Agriculture, natural resources and rural development",Finance,Dual-use,Low,0.140,0.060,Technical Assistance,USD,https://www.adb.org/projects/53390-001/main
02-Dec-2021,53390-001,Greater Mekong Subregion Climate Change and Environmental Sustainability Program,CAM; LAO; MYA; PRC; THA; VIE; REG,Cambodia; Lao People's Democratic Republic; Myanmar; People's Republic of China; Thailand; Viet Nam; Regional,Regional,SERD,SEER,Sovereign,,KSTA,Technical assistance,9915,Cofinancing (Full administration),Climate Investment Funds (Strategic Climate Fund),,"Agriculture, natural resources and rural development",Industry and trade,Dual-use,Low,0.070,0.030,Technical Assistance,USD,https://www.adb.org/projects/53390-001/main
02-Dec-2021,53390-001,Greater Mekong Subregion Climate Change and Environmental Sustainability Program,CAM; LAO; MYA; PRC; THA; VIE; REG,Cambodia; Lao People's Democratic Republic; Myanmar; People's Republic of China; Thailand; Viet Nam; Regional,Regional,SERD,SEER,Sovereign,,KSTA,Technical assistance,9915,Cofinancing (Full administration),Climate Investment Funds (Strategic Climate Fund),,"Agriculture, natural resources and rural development",Information and communication technology,Dual-use,Low,0.140,0.060,Technical Assistance,USD,https://www.adb.org/projects/53390-001/main
23-Nov-2021,53237-002,Preparing the Climate and Disaster Resilient Small-Scale Water Resources Management Project,BAN,Bangladesh,South Asia,SARD,SAER,Sovereign,0.200,TRTA,Technical assistance,9927,Cofinancing (Full administration),Netherlands Trust Fund under the Water Financing Partnership Facility,0.200,"Agriculture, natural resources and rural development","Agriculture, natural resources and rural development",Adaptation,Low,0.060,,Technical Assistance,USD,https://www.adb.org/projects/53237-002/main
14-May-2021,54055-001,ADB Ventures Technical Assistance,REG,Regional,Regional,PSOD,OPSD,Nonsovereign,3.436,KSTA,Technical assistance,9948,ADB funds,TASF,2.000,Information and communication technology,"Agriculture, natural resources and rural development",Dual-use,,0.134,0.201,Technical Assistance,USD,https://www.adb.org/projects/54055-001/main
14-May-2021,54055-001,ADB Ventures Technical Assistance,REG,Regional,Regional,PSOD,OPSD,Nonsovereign,,KSTA,Technical assistance,9948,ADB funds,TASF,,Information and communication technology,Energy,Dual-use,,0.133,0.200,Technical Assistance,USD,https://www.adb.org/projects/54055-001/main
14-May-2021,54055-001,ADB Ventures Technical Assistance,REG,Regional,Regional,PSOD,OPSD,Nonsovereign,,KSTA,Technical assistance,9948,ADB funds,TASF,,Information and communication technology,Industry and trade,Dual-use,,0.133,0.200,Technical Assistance,USD,https://www.adb.org/projects/54055-001/main
14-May-2021,54055-001,ADB Ventures Technical Assistance,REG,Regional,Regional,PSOD,OPSD,Nonsovereign,,KSTA,Technical assistance,9948,ADB funds,TASF,,Information and communication technology,Information and communication technology,Dual-use,,0.133,0.200,Technical Assistance,USD,https://www.adb.org/projects/54055-001/main
14-May-2021,54055-001,ADB Ventures Technical Assistance,REG,Regional,Regional,PSOD,OPSD,Nonsovereign,,KSTA,Technical assistance,9948,ADB funds,TASF,,Information and communication technology,Transport,Dual-use,,0.133,0.200,Technical Assistance,USD,https://www.adb.org/projects/54055-001/main
14-May-2021,54055-001,ADB Ventures Technical Assistance,REG,Regional,Regional,PSOD,OPSD,Nonsovereign,,KSTA,Technical assistance,9948,ADB funds,TASF,,Information and communication technology,Water and other urban infrastructure and services,Dual-use,,0.133,0.200,Technical Assistance,USD,https://www.adb.org/projects/54055-001/main
13-Jul-2021,54055-001,ADB Ventures Technical Assistance,REG,Regional,Regional,PSOD,OPSD,Nonsovereign,,KSTA,Technical assistance,9948,ADB funds,Regional Cooperation and Integration Fund,0.500,Information and communication technology,"Agriculture, natural resources and rural development",Dual-use,,0.034,0.051,Technical Assistance,USD,https://www.adb.org/projects/54055-001/main
13-Jul-2021,54055-001,ADB Ventures Technical Assistance,REG,Regional,Regional,PSOD,OPSD,Nonsovereign,,KSTA,Technical assistance,9948,ADB funds,Regional Cooperation and Integration Fund,,Information and communication technology,Energy,Dual-use,,0.033,0.050,Technical Assistance,USD,https://www.adb.org/projects/54055-001/main
13-Jul-2021,54055-001,ADB Ventures Technical Assistance,REG,Regional,Regional,PSOD,OPSD,Nonsovereign,,KSTA,Technical assistance,9948,ADB funds,Regional Cooperation and Integration Fund,,Information and communication technology,Industry and trade,Dual-use,,0.033,0.050,Technical Assistance,USD,https://www.adb.org/projects/54055-001/main
13-Jul-2021,54055-001,ADB Ventures Technical Assistance,REG,Regional,Regional,PSOD,OPSD,Nonsovereign,,KSTA,Technical assistance,9948,ADB funds,Regional Cooperation and Integration Fund,,Information and communication technology,Information and communication technology,Dual-use,,0.033,0.050,Technical Assistance,USD,https://www.adb.org/projects/54055-001/main
13-Jul-2021,54055-001,ADB Ventures Technical Assistance,REG,Regional,Regional,PSOD,OPSD,Nonsovereign,,KSTA,Technical assistance,9948,ADB funds,Regional Cooperation and Integration Fund,,Information and communication technology,Transport,Dual-use,,0.033,0.050,Technical Assistance,USD,https://www.adb.org/projects/54055-001/main
13-Jul-2021,54055-001,ADB Ventures Technical Assistance,REG,Regional,Regional,PSOD,OPSD,Nonsovereign,,KSTA,Technical assistance,9948,ADB funds,Regional Cooperation and Integration Fund,,Information and communication technology,Water and other urban infrastructure and services,Dual-use,,0.033,0.050,Technical Assistance,USD,https://www.adb.org/projects/54055-001/main
13-Jul-2021,54055-001,ADB Ventures Technical Assistance,REG,Regional,Regional,PSOD,OPSD,Nonsovereign,,KSTA,Technical assistance,9948,Cofinancing (Full administration),Clean Energy Financing Partnership Facility (Canadian Climate Fund for the Private Sector in Asia),0.936,Information and communication technology,"Agriculture, natural resources and rural development",Dual-use,,0.062,0.094,Technical Assistance,USD,https://www.adb.org/projects/54055-001/main
13-Jul-2021,54055-001,ADB Ventures Technical Assistance,REG,Regional,Regional,PSOD,OPSD,Nonsovereign,,KSTA,Technical assistance,9948,Cofinancing (Full administration),Clean Energy Financing Partnership Facility (Canadian Climate Fund for the Private Sector in Asia),,Information and communication technology,Energy,Dual-use,,0.062,0.094,Technical Assistance,USD,https://www.adb.org/projects/54055-001/main
13-Jul-2021,54055-001,ADB Ventures Technical Assistance,REG,Regional,Regional,PSOD,OPSD,Nonsovereign,,KSTA,Technical assistance,9948,Cofinancing (Full administration),Clean Energy Financing Partnership Facility (Canadian Climate Fund for the Private Sector in Asia),,Information and communication technology,Industry and trade,Dual-use,,0.062,0.094,Technical Assistance,USD,https://www.adb.org/projects/54055-001/main
13-Jul-2021,54055-001,ADB Ventures Technical Assistance,REG,Regional,Regional,PSOD,OPSD,Nonsovereign,,KSTA,Technical assistance,9948,Cofinancing (Full administration),Clean Energy Financing Partnership Facility (Canadian Climate Fund for the Private Sector in Asia),,Information and communication technology,Information and communication technology,Dual-use,,0.062,0.094,Technical Assistance,USD,https://www.adb.org/projects/54055-001/main
13-Jul-2021,54055-001,ADB Ventures Technical Assistance,REG,Regional,Regional,PSOD,OPSD,Nonsovereign,,KSTA,Technical assistance,9948,Cofinancing (Full administration),Clean Energy Financing Partnership Facility (Canadian Climate Fund for the Private Sector in Asia),,Information and communication technology,Transport,Dual-use,,0.062,0.094,Technical Assistance,USD,https://www.adb.org/projects/54055-001/main
13-Jul-2021,54055-001,ADB Ventures Technical Assistance,REG,Regional,Regional,PSOD,OPSD,Nonsovereign,,KSTA,Technical assistance,9948,Cofinancing (Full administration),Clean Energy Financing Partnership Facility (Canadian Climate Fund for the Private Sector in Asia),,Information and communication technology,Water and other urban infrastructure and services,Dual-use,,0.062,0.094,Technical Assistance,USD,https://www.adb.org/projects/54055-001/main
14-Oct-2021,54002-001,"Southeast Asia Agriculture, Natural Resources and Rural Development Facility – Phase II",CAM; LAO; MYA; PHI; REG; TIM; VIE,Cambodia; Lao People's Democratic Republic; Myanmar; Philippines; Regional; Timor-Leste; Viet Nam,Southeast Asia,SERD,SEER,Sovereign,6.873,TRTA,Technical assistance,9971,ADB funds,TASF,3.598,"Agriculture, natural resources and rural development","Agriculture, natural resources and rural development",Adaptation,Medium,,,Technical Assistance,USD,https://www.adb.org/projects/54002-001/main
14-Oct-2021,54002-001,"Southeast Asia Agriculture, Natural Resources and Rural Development Facility – Phase II",CAM; LAO; MYA; PHI; REG; TIM; VIE,Cambodia; Lao People's Democratic Republic; Myanmar; Philippines; Regional; Timor-Leste; Viet Nam,Southeast Asia,SERD,SEER,Sovereign,,TRTA,Technical assistance,9971,ADB funds,Climate Change Fund,0.875,"Agriculture, natural resources and rural development","Agriculture, natural resources and rural development",Adaptation,Medium,0.875,,Technical Assistance,USD,https://www.adb.org/projects/54002-001/main
16-Dec-2021,54002-001,"Southeast Asia Agriculture, Natural Resources and Rural Development Facility – Phase II",CAM; LAO; MYA; PHI; REG; TIM; VIE,Cambodia; Lao People's Democratic Republic; Myanmar; Philippines; Regional; Timor-Leste; Viet Nam,Southeast Asia,SERD,SEER,Sovereign,,TRTA,Technical assistance,9971,Cofinancing (Full administration),Japan Fund for Prosperous and Resilient Asia and the Pacific,2.000,"Agriculture, natural resources and rural development","Agriculture, natural resources and rural development",Adaptation,Medium,,,Technical Assistance,USD,https://www.adb.org/projects/54002-001/main
16-Dec-2021,54002-001,"Southeast Asia Agriculture, Natural Resources and Rural Development Facility – Phase II",CAM; LAO; MYA; PHI; REG; TIM; VIE,Cambodia; Lao People's Democratic Republic; Myanmar; Philippines; Regional; Timor-Leste; Viet Nam,Southeast Asia,SERD,SEER,Sovereign,,TRTA,Technical assistance,9971,Cofinancing (Full administration),Spanish Cooperation Fund for Technical Assistance,0.400,"Agriculture, natural resources and rural development","Agriculture, natural resources and rural development",Adaptation,Medium,,,Technical Assistance,USD,https://www.adb.org/projects/54002-001/main
10-May-2021,CCFADC00045,VIE Support for the Preparation of the Green Infrastructure for Ethnic Minorities Project,VIE,Viet Nam,Southeast Asia,SDCC,SDCD,Sovereign,0.225,Direct charge,Other,CCFADC00045,ADB funds,Climate Change Fund,0.225,"Agriculture, natural resources and rural development","Agriculture, natural resources and rural development",Adaptation,,0.225,,Direct Charge,USD,
29-Jul-2021,CCFADC00046,INO: Supporting Climate Risk Assessment Studies for Water and Food Security Investments in Indonesia,INO,Indonesia,Southeast Asia,SDCC,SDCD,Sovereign,0.120,Direct charge,Other,CCFADC00046,ADB funds,Climate Change Fund,0.120,"Agriculture, natural resources and rural development","Agriculture, natural resources and rural development",Adaptation,,0.120,,Direct Charge,USD,
29-Jul-2021,CCFADC00047,REG: Scaling up climate risk assessment and adaptation in private sector infrastructure finance,REG,Regional,Regional,SDCC,SDCD,Sovereign,0.225,Direct charge,Other,CCFADC00047,ADB funds,Climate Change Fund,0.225,Multisector,Multisector,Adaptation,,0.225,,Direct Charge,USD,
29-Jul-2021,CCFADC00048,REG: Promoting Investment in Natural Capital and Agribusiness Value Chains for Climate Change Adaptation and Sustainable Development in Rural Asia,REG,Regional,Regional,SDCC,SDCD,Sovereign,0.225,Direct charge,Other,CCFADC00048,ADB funds,Climate Change Fund,0.225,"Agriculture, natural resources and rural development","Agriculture, natural resources and rural development",Adaptation,,0.225,,Direct Charge,USD,
1-Sep-2021,CCFADC00049,REG: Scaling up adaptation finance through “Type 2” adaptation and resilience projects,REG,Regional,Regional,SDCC,SDCD,Sovereign,0.220,Direct charge,Other,CCFADC00049,ADB funds,Climate Change Fund,0.220,Multisector,Multisector,Adaptation,,0.220,,Direct Charge,USD,
7-Sep-2021,CCFADC00050,REG: Scaling up climate risk assessment and adaptation in private sector agribusiness finance,REG,Regional,Regional,SDCC,SDCD,Sovereign,0.150,Direct charge,Other,CCFADC00050,ADB funds,Climate Change Fund,0.150,"Agriculture, natural resources and rural development","Agriculture, natural resources and rural development",Adaptation,,0.150,,Direct Charge,USD,
7-Oct-2021,CCFADC00051,REG: Task Force on Climate Related Financial Disclosure (TCFD),REG,Regional,Regional,SDCC,SDCD,Sovereign,0.225,Direct charge,Other,CCFADC00051,ADB funds,Climate Change Fund,0.225,Multisector,Multisector,Adaptation,,0.225,,Direct Charge,USD,
